SAMPLE_ID,ATS
TCGA-FE-A236-01,-0.21461038461538462
TCGA-FE-A237-01,0.02267596153846154
TCGA-FE-A238-01,0.1278621153846154
TCGA-FE-A239-01,0.7559598076923076
TCGA-FE-A23A-01,0.09720557692307692
TCGA-FE-A3PA-01,0.01766057692307692
TCGA-FE-A3PB-01,0.2620640384615385
TCGA-FE-A3PC-01,-0.05674653846153846
TCGA-FE-A3PD-01,-0.19745365384615385
TCGA-FK-A3S3-01,-0.21830442307692308
TCGA-FK-A3SB-01,-0.1929873076923077
TCGA-FK-A3SD-01,-0.3070975
TCGA-FK-A3SE-01,-0.013074423076923077
TCGA-FK-A3SG-01,-0.12030173076923077
TCGA-FK-A3SH-01,0.05675019230769231
TCGA-FK-A4UB-01,-0.11893
TCGA-FY-A2QD-01,-0.3045963461538462
TCGA-FY-A3BL-01,-0.23445115384615384
TCGA-FY-A3I4-01,0.13852653846153845
TCGA-FY-A3I5-01,-0.13062615384615384
TCGA-FY-A3NM-01,-0.2907178846153846
TCGA-FY-A3NN-01,-0.2272003846153846
TCGA-FY-A3NP-01,-0.27086134615384616
TCGA-FY-A3ON-01,0.029467884615384618
TCGA-FY-A3R6-01,0.09594365384615385
TCGA-FY-A3R7-01,-0.12989903846153847
TCGA-FY-A3R8-01,-0.05682692307692308
TCGA-FY-A3R9-01,-0.32210115384615384
TCGA-FY-A3RA-01,-0.25015980769230767
TCGA-FY-A3TY-01,0.2786030769230769
TCGA-FY-A3W9-01,-0.19470519230769232
TCGA-FY-A3WA-01,-0.19858846153846155
TCGA-FY-A3YR-01,0.01811230769230769
TCGA-FY-A40K-01,-0.07891865384615385
TCGA-FY-A40L-01,-0.07498538461538462
TCGA-FY-A40M-01,0.2669251923076923
TCGA-FY-A40N-01,-0.24733461538461537
TCGA-FY-A4B0-01,0.36779826923076925
TCGA-FY-A4B3-01,0.17442942307692308
TCGA-FY-A4B4-01,0.16371461538461538
TCGA-GE-A2C6-01,1.2945157692307692
TCGA-H2-A26U-01,0.39518326923076924
TCGA-H2-A2K9-01,-0.029000384615384615
TCGA-H2-A3RH-01,-0.045982115384615385
TCGA-H2-A3RI-01,-0.18747346153846153
TCGA-H2-A421-01,0.0709175
TCGA-H2-A422-01,-0.22647903846153847
TCGA-IM-A3EB-01,0.058004230769230766
TCGA-IM-A3ED-01,0.0399675
TCGA-IM-A3U2-01,0.02032730769230769
TCGA-IM-A3U3-01,-0.12519884615384616
TCGA-IM-A41Y-01,-0.20933923076923078
TCGA-IM-A41Z-01,-0.17798788461538462
TCGA-IM-A420-01,0.09903980769230769
TCGA-IM-A4EB-01,0.09225
TCGA-J8-A3NZ-01,-0.16249096153846154
TCGA-J8-A3O0-01,-0.14304923076923076
TCGA-J8-A3O1-01,0.12446846153846154
TCGA-J8-A3O2-01,-0.1561546153846154
TCGA-J8-A3YD-01,-0.22855480769230768
TCGA-J8-A3YE-01,-0.10525846153846154
TCGA-J8-A3YF-01,0.15229346153846154
TCGA-J8-A3YG-01,0.16363923076923076
TCGA-J8-A3YH-01,-0.1342171153846154
TCGA-J8-A42S-01,-0.112235
TCGA-J8-A4HW-01,0.49499557692307694
TCGA-J8-A4HY-01,-0.1992225
TCGA-KS-A41F-01,0.5861413461538462
TCGA-KS-A41I-01,-0.05310134615384615
TCGA-KS-A41J-01,-0.109185
TCGA-KS-A41L-01,-0.10714923076923077
TCGA-KS-A4I1-01,0.13624961538461539
TCGA-KS-A4I3-01,-0.24577442307692307
TCGA-KS-A4I5-01,-0.12830865384615384
TCGA-KS-A4I7-01,-0.15827346153846153
TCGA-KS-A4I9-01,-0.15105538461538462
TCGA-KS-A4IB-01,-0.12373653846153847
TCGA-KS-A4IC-01,-0.20594423076923077
TCGA-KS-A4ID-01,0.050708461538461536
TCGA-L6-A4EQ-01,-0.1661630769230769
TCGA-L6-A4ET-01,-0.1807448076923077
TCGA-L6-A4EU-01,0.14687346153846154
TCGA-MK-A4N6-01,0.19763692307692307
TCGA-MK-A4N7-01,-0.13343576923076922
TCGA-MK-A4N9-01,0.08091807692307691
